customer_id,age,gender,location,monthly_income,monthly_emi_outflow,current_outstanding,credit_limit,credit_utilization_ratio,num_open_loan,repayment_history_score,dpd_last_3_month,num_hard_inquiry_last_6m,recent_credit_card_usage,recent_loan_disbursed_amount,total_credit_limit,months_since_last_default,target_credit_score_movement
CUST_21799,55,Male,Urban,124950,52700,157213,675566,0.23271301397642866,2,76,40,0,33609,315318,290884,25,stable
CUST_21800,25,Female,Urban,175204,109603,212625,673588,0.31566031461368077,1,27,72,2,20155,484857,392084,35,stable
CUST_21801,32,Female,Rural,75808,41149,95369,789980,0.12072330945087217,5,92,28,3,44863,232989,556629,47,stable
CUST_21802,27,Male,Semi-Urban,57066,19707,331907,453082,0.7325539306350727,2,0,69,0,82166,98223,822963,27,stable
CUST_21803,22,Female,Rural,81263,37203,491210,554475,0.8859010775959241,4,77,25,3,67806,368346,102255,2,stable
CUST_21804,45,Male,Urban,168154,74574,210210,252503,0.8325049603371049,6,73,40,5,43848,388874,705700,8,stable
CUST_21805,30,Female,Semi-Urban,79723,27388,349885,284382,1.2,2,84,67,5,21581,347013,466093,1,decrease
CUST_21806,58,Male,Rural,251133,128139,150279,421025,0.3569360489282109,1,44,27,2,86271,291315,837458,42,stable
CUST_21807,26,Female,Urban,70375,36301,163102,70803,1.2,7,41,13,2,34572,402924,859909,51,stable
CUST_21808,47,Female,Urban,50584,12831,314415,966149,0.32543117055443826,2,26,84,4,55281,186943,185980,43,stable
CUST_21809,55,Male,Semi-Urban,69191,16922,110515,342174,0.32297895222898293,2,84,3,3,39866,169772,456812,27,increase
CUST_21810,30,Male,Rural,166375,35742,284893,167254,1.2,3,61,54,2,96213,194239,543229,29,stable
CUST_21811,29,Female,Semi-Urban,95341,47303,400946,680719,0.5890036858086817,7,51,87,2,77856,311012,206513,29,stable
CUST_21812,40,Male,Semi-Urban,244986,170986,453528,847885,0.5348932933121827,5,16,1,0,6995,101735,633263,0,stable
CUST_21813,57,Male,Rural,93626,61262,332035,674884,0.4919882527960361,7,63,80,5,71230,194328,303476,55,stable
CUST_21814,55,Male,Rural,143049,61580,435825,785639,0.5547395177683389,5,91,86,1,16054,214105,430748,27,stable
CUST_21815,57,Female,Rural,30087,10814,34036,363678,0.0935882841414658,3,51,27,3,9138,408063,182307,5,stable
CUST_21816,28,Female,Semi-Urban,295705,167555,227566,931986,0.24417319573469987,5,45,9,5,22604,225897,805772,39,stable
CUST_21817,51,Male,Semi-Urban,137629,50598,248232,899878,0.2758507264318052,1,29,84,0,15909,37932,282603,35,stable
CUST_21818,36,Male,Rural,184322,40065,259256,291066,0.8907120721760701,4,90,37,4,92696,127370,650018,10,increase
CUST_21819,48,Male,Rural,270506,124074,358971,225814,1.2,4,83,15,1,35169,60288,842510,8,stable
CUST_21820,26,Female,Semi-Urban,149100,53728,95705,446289,0.2144462444738723,2,35,10,4,63103,356687,702068,16,stable
CUST_21821,52,Male,Rural,114242,25375,494833,902991,0.5479932801102115,7,95,73,3,98769,220577,550858,11,increase
CUST_21822,48,Male,Urban,156692,90858,293696,617968,0.4752608549309997,6,56,84,0,79033,216946,446439,7,stable
CUST_21823,31,Female,Rural,214388,104314,405446,125473,1.2,5,42,22,0,80851,228943,760589,45,stable
CUST_21824,43,Male,Urban,20292,7599,334750,109945,1.2,3,4,64,1,80195,467290,839715,29,stable
CUST_21825,50,Female,Urban,134155,54788,365182,761354,0.4796481006207362,4,34,79,1,55679,457170,821106,30,stable
CUST_21826,29,Female,Semi-Urban,96763,23137,370129,452658,0.8176791308228287,4,50,27,4,20814,393778,541594,14,stable
CUST_21827,48,Male,Semi-Urban,46998,12303,208373,794379,0.2623093007242135,7,38,26,3,18533,304241,848581,7,stable
CUST_21828,44,Female,Semi-Urban,138379,56671,344525,603894,0.5705057510092831,5,54,59,5,85173,493405,514474,36,stable
CUST_21829,48,Female,Rural,244521,67400,367401,202782,1.2,2,21,30,2,92085,448226,661414,56,stable
CUST_21830,44,Female,Semi-Urban,93529,27589,19129,677072,0.028252534442422667,7,8,18,5,98331,182892,995745,48,stable
CUST_21831,35,Female,Rural,25634,9852,216114,848809,0.2546085161679483,1,41,23,3,59961,183125,504459,36,stable
CUST_21832,59,Male,Semi-Urban,295140,136354,400060,402800,0.9931976166832175,3,11,12,3,88349,415132,687305,45,stable
CUST_21833,53,Female,Urban,243030,116354,290607,337528,0.8609863477992937,7,79,0,3,19055,271454,982814,26,stable
CUST_21834,54,Male,Semi-Urban,48972,21780,366029,908500,0.40289378095762246,1,8,58,5,16509,448537,649428,46,stable
CUST_21835,42,Female,Urban,220031,52032,74959,455720,0.16448477135082945,1,81,11,5,46264,183098,223619,34,increase
CUST_21836,49,Female,Rural,197669,47424,217667,554543,0.3925159996609821,4,53,82,5,52491,3544,670566,6,stable
CUST_21837,54,Male,Semi-Urban,235087,71193,387439,53898,1.2,1,93,9,5,66037,365864,359716,27,stable
CUST_21838,30,Female,Semi-Urban,60671,38708,100739,617896,0.16303552701425483,6,2,3,2,65143,107027,937391,27,stable
CUST_21839,50,Male,Urban,193124,49396,325250,377076,0.8625582110768121,6,96,40,3,2726,26828,149312,13,increase
CUST_21840,31,Female,Semi-Urban,71979,40385,101050,326569,0.30942924772406444,6,27,35,3,16580,194316,811810,56,stable
CUST_21841,54,Female,Rural,227118,138472,489323,323256,1.2,3,79,61,0,61452,102419,198828,1,stable
CUST_21842,41,Male,Urban,28404,7171,225862,333323,0.6776070058171804,4,27,72,4,82717,206371,511259,42,stable
CUST_21843,33,Female,Rural,233348,116288,394939,92411,1.2,3,88,67,1,95004,54662,510897,28,stable
CUST_21844,45,Female,Rural,44084,25768,22409,187536,0.1194917242556096,2,40,11,2,78814,421075,442876,44,stable
CUST_21845,41,Male,Urban,255416,153656,223466,594881,0.37564823889147575,1,29,84,5,56961,203508,663392,0,stable
CUST_21846,21,Female,Rural,41200,8837,413278,973597,0.42448569582691814,7,98,43,0,33308,132677,69475,48,increase
CUST_21847,25,Female,Semi-Urban,143805,67243,179786,205507,0.8748412462835816,4,89,58,2,38425,462270,119782,24,stable
CUST_21848,42,Female,Rural,132416,38822,189637,499309,0.379798882055,6,41,58,5,97713,30680,332618,26,stable
CUST_21849,27,Female,Semi-Urban,75027,48366,364007,64747,1.2,4,68,52,4,91631,270885,737776,50,stable
CUST_21850,33,Female,Urban,273017,118058,318564,766774,0.41546009645606136,6,34,82,1,17945,130464,658959,58,stable
CUST_21851,43,Male,Semi-Urban,152992,62400,401894,776874,0.5173219852897638,3,28,76,4,63659,58305,892708,1,stable
CUST_21852,41,Male,Rural,244674,74234,178341,212291,0.8400780061330909,4,76,63,5,93925,456395,930689,21,decrease
CUST_21853,26,Female,Semi-Urban,289350,86257,90049,76998,1.1694979090365984,5,25,45,5,79475,92654,762061,9,stable
CUST_21854,40,Female,Rural,134835,93794,119177,772811,0.1542123494618995,7,72,68,1,83617,15285,242054,35,stable
CUST_21855,32,Female,Semi-Urban,112325,26263,51905,729016,0.07119871168808366,3,97,46,2,35087,65750,535324,57,increase
CUST_21856,29,Male,Urban,38454,8499,11948,452824,0.026385527268872673,3,83,50,3,26738,13549,817690,58,increase
CUST_21857,48,Female,Urban,86443,28781,177590,950255,0.1868866777864889,2,55,72,2,91433,470703,102695,11,stable
CUST_21858,31,Female,Semi-Urban,198903,76231,82814,901625,0.09184971579093304,7,23,61,1,37133,141702,687120,31,stable
CUST_21859,52,Female,Urban,295553,116481,180560,492529,0.36659770287637883,5,45,7,1,40814,1222,742484,52,stable
CUST_21860,31,Female,Semi-Urban,114726,33944,407617,773907,0.5267002365917351,7,96,66,1,74627,416227,542316,22,increase
CUST_21861,44,Male,Rural,138799,92933,278049,316513,0.8784757656083636,1,37,35,2,73296,421799,219291,55,stable
CUST_21862,35,Female,Semi-Urban,232630,151456,497400,484215,1.0272296397261547,2,46,15,3,85725,270654,888581,32,stable
CUST_21863,55,Female,Rural,23345,10473,181850,344201,0.5283250193927386,1,17,4,4,47942,197747,507154,35,stable
CUST_21864,37,Female,Semi-Urban,200444,115618,233470,175743,1.2,2,9,23,4,42939,446210,705560,38,stable
CUST_21865,45,Female,Rural,179000,55916,140539,181727,0.7733523361966026,1,95,71,4,97124,157070,955030,52,stable
CUST_21866,55,Female,Urban,284754,178656,171396,605333,0.28314332772209677,5,96,48,5,58148,224376,859765,57,stable
CUST_21867,39,Female,Semi-Urban,83447,33876,38708,481284,0.08042652571039137,6,99,63,0,70405,371112,64330,17,stable
CUST_21868,51,Female,Urban,134454,35867,71637,348973,0.20527949153659453,4,41,82,4,95004,239089,365748,23,stable
CUST_21869,37,Male,Urban,285876,170539,227715,727962,0.31281165775136616,1,60,33,4,69205,231833,201294,41,stable
CUST_21870,43,Female,Rural,217182,95640,295259,808886,0.36501929814584505,7,80,81,0,59830,160749,92516,11,stable
CUST_21871,21,Male,Urban,181913,91597,455474,514258,0.8856916178260718,3,77,49,0,16727,192599,950048,44,stable
CUST_21872,30,Male,Rural,109455,72056,420344,144527,1.2,3,39,21,1,52719,190839,131512,10,stable
CUST_21873,28,Female,Urban,88122,42841,391288,471036,0.8306965921925288,1,20,10,1,12055,230797,812502,26,stable
CUST_21874,46,Female,Urban,299826,99869,17111,287950,0.05942351102621983,7,2,71,4,70199,224379,242114,52,stable
CUST_21875,54,Female,Semi-Urban,28249,10493,107194,951687,0.1126357720553081,1,86,0,0,56825,442162,469386,29,stable
CUST_21876,39,Male,Semi-Urban,74010,46494,230864,836148,0.27610423035156456,7,91,0,1,93839,225938,146470,37,stable
CUST_21877,34,Male,Rural,37907,22989,249274,820625,0.30376115765422695,4,8,15,3,69000,265908,544342,55,stable
CUST_21878,28,Male,Urban,271110,154481,123473,937302,0.131732355206753,5,52,43,3,14045,339932,605496,24,stable
CUST_21879,21,Female,Urban,169902,44934,441010,211899,1.2,3,100,74,5,63226,294837,780200,28,decrease
CUST_21880,45,Female,Semi-Urban,187916,55842,95537,778621,0.12270026110264172,6,42,12,2,17365,498881,181807,49,stable
CUST_21881,44,Male,Rural,269040,148374,454841,251276,1.2,5,63,42,2,8657,494868,615116,52,stable
CUST_21882,40,Male,Semi-Urban,218701,74146,272607,523479,0.5207601451061075,3,61,43,2,55006,462411,731280,34,stable
CUST_21883,50,Female,Urban,28024,15572,475001,401198,1.1839565501323537,7,20,45,4,45963,216,291472,53,stable
CUST_21884,25,Male,Rural,194063,106099,466711,265289,1.2,1,63,61,1,76973,254182,213069,18,stable
CUST_21885,23,Male,Urban,292074,144376,71829,876176,0.08198010445389968,6,4,74,0,2663,456213,177772,53,stable
CUST_21886,52,Male,Semi-Urban,191563,132975,488119,298522,1.2,7,54,74,1,59484,193940,367804,51,stable
CUST_21887,37,Male,Rural,201318,128282,490579,460495,1.0653296995624273,4,56,7,4,13782,51797,174307,33,stable
CUST_21888,25,Male,Semi-Urban,271658,70718,261798,798133,0.3280130003395424,4,43,17,0,49560,114962,871163,39,stable
CUST_21889,31,Male,Urban,106583,60395,75982,311308,0.24407339355236615,2,10,80,2,86459,325781,254460,29,stable
CUST_21890,58,Male,Urban,280476,175100,261643,890318,0.2938758960281607,6,97,1,4,72945,479467,469301,5,stable
CUST_21891,24,Female,Semi-Urban,247620,157476,192797,178246,1.0816343704767568,6,73,43,4,4906,62891,319103,25,stable
CUST_21892,59,Male,Urban,248687,113685,304488,353620,0.8610598948023301,5,10,32,0,73100,71851,89929,8,stable
CUST_21893,39,Female,Semi-Urban,246920,155266,146633,699502,0.2096248473914299,7,72,64,1,57669,141012,680228,54,stable
CUST_21894,59,Female,Semi-Urban,83517,52380,117427,180002,0.6523649737225142,1,1,32,2,19983,221238,838231,22,stable
CUST_21895,43,Male,Rural,207437,98940,383921,756799,0.507295860591782,5,84,37,5,78947,403630,472333,55,stable
CUST_21896,37,Female,Urban,186735,87876,301301,859135,0.3507027417111397,2,74,18,0,19976,13096,218029,4,stable
CUST_21897,33,Male,Urban,119909,60869,428635,702257,0.6103677143837655,1,70,27,3,84193,63131,461797,35,stable
CUST_21898,47,Female,Semi-Urban,21568,6009,64387,427610,0.1505741212787353,6,73,17,2,65798,439375,729686,12,increase
CUST_21899,21,Female,Rural,264785,150782,386084,247898,1.2,2,32,30,0,25731,302786,88400,6,stable
CUST_21900,22,Male,Semi-Urban,236846,152812,247996,371771,0.6670665544111832,3,97,20,2,14232,237758,863317,28,stable
CUST_21901,38,Female,Urban,260403,124992,278601,418228,0.6661462168960471,5,53,15,0,67549,124514,536658,49,stable
CUST_21902,56,Male,Rural,179179,101849,126987,299607,0.42384523726081164,2,77,6,3,84848,249386,178634,25,stable
CUST_21903,53,Female,Rural,124444,57387,405406,445737,0.9095183931331705,7,79,71,4,98602,211070,342883,17,decrease
CUST_21904,56,Male,Semi-Urban,63902,30734,327996,256111,1.2,6,14,46,2,5518,389670,147280,2,stable
CUST_21905,22,Male,Semi-Urban,188023,91856,376096,643332,0.5846063929666175,3,6,38,5,2012,59473,853918,3,stable
CUST_21906,24,Female,Rural,82503,27045,73537,455225,0.1615398978527102,2,26,47,3,52048,273383,961010,53,stable
CUST_21907,36,Male,Urban,51343,29915,233158,458120,0.5089452545184667,5,74,74,3,36299,136299,524782,20,stable
CUST_21908,24,Male,Urban,237837,97138,298219,157036,1.2,5,97,50,0,9342,252448,972196,22,stable
CUST_21909,29,Female,Rural,161582,37158,406702,426018,0.95465919280406,2,38,87,5,56468,117496,702474,55,decrease
CUST_21910,41,Male,Semi-Urban,107226,47432,316411,475399,0.6655693428046756,6,22,81,5,90883,53186,741321,34,stable
CUST_21911,43,Female,Semi-Urban,147675,38713,485678,663839,0.7316201669380679,4,60,85,3,81897,134458,724315,24,stable
CUST_21912,22,Female,Urban,245863,147422,42084,775719,0.054251603995776825,6,3,85,1,45594,99517,86759,30,stable
CUST_21913,23,Female,Urban,96900,27687,493168,953103,0.5174341073315266,5,51,84,3,40272,177361,922894,12,stable
CUST_21914,43,Male,Rural,158681,103380,275737,860343,0.3204965926380525,3,20,84,4,7779,176661,593637,17,stable
CUST_21915,46,Female,Urban,225492,145250,65617,720527,0.09106806545764419,2,34,19,5,88475,294570,209781,39,stable
CUST_21916,27,Male,Urban,168006,108226,237636,653666,0.36354346103361657,3,36,29,3,88581,65933,577818,50,stable
CUST_21917,56,Female,Semi-Urban,101294,36310,241178,282554,0.8535642744395762,3,87,18,1,59032,30433,229841,27,stable
CUST_21918,53,Female,Semi-Urban,104242,37368,156615,854803,0.1832176536582113,3,53,34,5,13366,168333,565760,9,stable
CUST_21919,56,Female,Urban,254100,96839,232798,571688,0.40721162592183147,5,43,32,4,59109,266930,600076,47,stable
CUST_21920,24,Male,Semi-Urban,69165,44292,211584,726062,0.29141313000818114,7,79,7,0,4112,75125,64066,29,stable
CUST_21921,43,Female,Semi-Urban,148901,58177,74088,477584,0.15513082515327148,2,74,17,1,17083,103612,849151,8,stable
CUST_21922,45,Male,Semi-Urban,153025,73919,412593,235138,1.2,5,51,70,2,36040,291718,767974,55,stable
CUST_21923,46,Male,Urban,137463,94238,415206,306374,1.2,2,31,82,4,2537,116257,117710,25,decrease
CUST_21924,48,Male,Semi-Urban,70812,38883,153018,519072,0.29479147401516553,2,53,43,0,99000,124308,328260,18,stable
CUST_21925,48,Male,Urban,172344,103113,151442,960260,0.15770937037885574,3,0,84,0,65010,352663,194687,59,stable
CUST_21926,41,Male,Urban,86984,37363,38429,991633,0.03875324842961055,4,83,74,4,17983,284579,343974,10,stable
CUST_21927,30,Female,Rural,188046,108824,141356,729391,0.19380003317836386,4,38,87,0,2615,184976,632746,42,stable
CUST_21928,47,Male,Rural,261230,156563,318345,742326,0.42884797245415085,1,61,57,1,50215,8552,463471,10,stable
CUST_21929,35,Female,Rural,181435,98258,376548,204823,1.2,1,28,38,0,67850,206291,861152,48,stable
CUST_21930,37,Female,Urban,134527,94122,432928,135240,1.2,5,72,37,0,68431,134370,532465,7,stable
CUST_21931,59,Male,Rural,299398,71688,65468,803206,0.08150835526627043,4,61,14,4,69717,423533,296550,15,stable
CUST_21932,55,Female,Semi-Urban,159480,98256,364737,480513,0.7590575072890848,3,34,29,5,58093,128279,756486,13,stable
CUST_21933,25,Female,Rural,150820,46521,62911,279807,0.2248371198719117,1,37,18,4,84931,430896,756690,7,stable
CUST_21934,36,Male,Urban,46223,23740,264016,774841,0.340735712229993,5,69,71,2,23775,188038,443130,45,stable
CUST_21935,43,Male,Semi-Urban,180842,110056,296793,960674,0.30894247163970295,4,76,18,3,3223,296036,133966,37,stable
CUST_21936,59,Female,Semi-Urban,90373,47426,382612,209032,1.2,3,74,64,4,37865,135219,457643,20,decrease
CUST_21937,29,Male,Semi-Urban,250275,84294,409131,448446,0.912330581608488,3,90,53,4,2237,8840,763547,37,stable
CUST_21938,53,Male,Rural,211049,74580,397807,467721,0.8505219992260343,6,48,82,0,53397,88930,885384,16,stable
CUST_21939,55,Female,Rural,59968,29987,165206,248312,0.6653162150842489,3,5,51,4,77646,298492,912458,10,stable
CUST_21940,44,Male,Rural,62171,40579,457785,556530,0.8225702118484178,4,26,24,4,7406,194501,615029,1,stable
CUST_21941,44,Male,Rural,86330,45625,368203,487276,0.755635409911426,1,55,42,3,24660,445314,56643,58,stable
CUST_21942,44,Male,Semi-Urban,267658,110322,72721,164162,0.4429831507900732,4,74,56,2,61585,124096,291500,16,stable
CUST_21943,39,Male,Urban,284219,179743,198693,225455,0.8812978199640726,1,78,75,5,17646,391120,728237,56,decrease
CUST_21944,59,Male,Rural,108493,37900,493291,107998,1.2,1,25,58,0,95917,92148,316596,23,stable
CUST_21945,45,Male,Urban,133697,61949,187653,726840,0.2581764900115569,4,87,25,0,18519,200864,78148,1,stable
CUST_21946,51,Female,Semi-Urban,148149,52554,436464,131428,1.2,2,89,55,1,98596,86545,125522,8,stable
CUST_21947,58,Male,Urban,69914,41424,230006,858572,0.2678936652953975,7,43,72,1,22151,348313,798694,11,stable
CUST_21948,45,Female,Urban,159977,48041,84651,741892,0.11410151342783047,4,66,50,5,63707,393481,236902,27,stable
CUST_21949,47,Female,Rural,85658,45220,204391,339612,0.6018368019975737,1,91,40,0,46840,59500,929703,55,stable
CUST_21950,52,Female,Rural,140920,74669,402313,596837,0.674075166251422,5,63,14,0,69561,160083,645172,20,stable
CUST_21951,31,Female,Semi-Urban,245851,163629,134348,293381,0.45793013180812664,6,20,56,1,85567,454936,293159,24,stable
CUST_21952,25,Male,Rural,37738,15872,134417,557703,0.241018965291562,5,25,60,0,64447,204034,298990,13,stable
CUST_21953,53,Female,Urban,147431,66073,10946,327790,0.03339333109612862,5,95,84,3,62258,215165,604706,31,stable
CUST_21954,39,Male,Urban,114103,56978,25093,887452,0.028275332074298103,6,26,25,3,23139,478633,399521,32,stable
CUST_21955,36,Female,Urban,102541,27015,439985,657893,0.6687789655764691,4,19,28,3,14808,393880,758978,0,stable
CUST_21956,55,Female,Urban,206927,88468,64946,829911,0.07825658413974511,6,93,37,4,45627,394913,82204,27,stable
CUST_21957,31,Male,Rural,267669,73623,419967,749195,0.5605576652273441,1,24,42,4,17180,414470,574201,25,stable
CUST_21958,31,Male,Semi-Urban,122714,72879,400826,897774,0.44646648265599137,2,41,72,3,20000,242573,167777,38,stable
CUST_21959,30,Female,Rural,137636,50027,283524,695210,0.40782497374893917,1,10,52,2,22875,26376,771003,7,stable
CUST_21960,54,Male,Urban,182318,76288,277274,836264,0.3315627600853319,4,86,77,0,26089,283289,492078,13,stable
CUST_21961,25,Female,Semi-Urban,62519,21354,185219,415860,0.44538787091809745,6,91,88,3,72167,172719,519424,2,stable
CUST_21962,43,Male,Semi-Urban,20842,6848,140335,139617,1.0051426402228956,6,70,62,0,17728,391631,995371,59,stable
CUST_21963,45,Male,Urban,74199,51477,182259,452463,0.4028152578221866,2,40,3,2,77241,119591,209468,38,stable
CUST_21964,49,Female,Urban,109040,67219,409406,348987,1.173126792688553,4,67,2,5,90341,490707,947962,34,stable
CUST_21965,33,Male,Rural,67879,28819,404601,189172,1.2,5,56,25,2,84901,279268,664893,46,stable
CUST_21966,52,Female,Semi-Urban,70647,43392,159968,501474,0.31899560096834534,7,42,71,5,38951,449457,947512,58,stable
CUST_21967,54,Male,Semi-Urban,107909,58089,258276,508361,0.5080562828383767,7,65,10,2,92272,135447,675403,33,stable
CUST_21968,32,Female,Rural,274938,111252,222830,914645,0.24362457565503556,2,13,9,1,13210,444091,344328,53,stable
CUST_21969,44,Female,Urban,180882,38708,370708,409684,0.9048632604641627,2,66,33,2,59244,106980,637306,12,stable
CUST_21970,41,Female,Semi-Urban,77990,51220,354511,626665,0.5657105471025189,7,26,4,2,66663,427431,755574,12,stable
CUST_21971,49,Male,Rural,87735,27497,499813,407906,1.2,2,65,67,3,91550,114128,124193,39,decrease
CUST_21972,43,Female,Semi-Urban,183098,102968,415684,792918,0.524245886712119,5,79,58,2,36024,266969,247319,52,stable
CUST_21973,53,Female,Rural,227486,138244,402732,175532,1.2,2,70,8,5,28005,351855,370021,40,stable
CUST_21974,28,Male,Semi-Urban,44940,22172,467340,675669,0.691670033699933,4,49,88,0,9060,287718,93690,16,stable
CUST_21975,33,Female,Urban,206882,109313,253328,557716,0.45422401365569576,4,99,80,3,37844,289627,874509,37,stable
CUST_21976,25,Female,Urban,67061,15717,82861,301768,0.27458511174147027,1,51,46,1,41081,187448,655829,29,stable
CUST_21977,30,Female,Semi-Urban,129103,61996,235177,306714,0.7667631735101756,3,48,60,4,53474,299785,677748,5,stable
CUST_21978,34,Male,Semi-Urban,101637,35398,318565,283582,1.1233611442193088,5,53,36,5,41023,391651,336311,35,stable
CUST_21979,44,Male,Semi-Urban,226741,109728,111641,883264,0.12639595862618652,2,75,59,5,37080,467333,161899,16,stable
CUST_21980,31,Female,Rural,129479,65010,209052,898643,0.23263075548354575,5,29,56,4,15305,283913,920328,50,stable
CUST_21981,23,Male,Urban,255696,60511,426536,489166,0.8719657539567345,5,49,51,1,61032,42117,921934,19,stable
CUST_21982,49,Female,Rural,228156,95500,273160,826181,0.33062972883665925,2,68,37,5,26923,192582,525222,3,stable
CUST_21983,50,Male,Urban,202288,126126,130846,777101,0.16837708354512476,3,91,60,1,93117,256055,382844,3,stable
CUST_21984,57,Female,Urban,214730,55937,246032,403504,0.6097386890836274,6,42,87,0,44664,208327,157179,44,stable
CUST_21985,27,Female,Rural,53996,31025,143706,938728,0.15308587791138648,7,89,85,2,98841,385386,743329,5,stable
CUST_21986,37,Female,Urban,58352,27773,62139,493740,0.12585368817596307,4,34,7,4,83657,378479,571857,29,stable
CUST_21987,40,Male,Urban,273697,138794,146304,524345,0.27902239937445766,5,20,60,2,45837,58663,342445,23,stable
CUST_21988,31,Female,Semi-Urban,297030,62642,97586,297758,0.3277359466412321,2,39,79,4,62041,52139,790332,57,stable
CUST_21989,45,Female,Rural,67254,42498,255906,324112,0.7895603988744632,2,67,82,4,50094,93654,700255,59,stable
CUST_21990,44,Male,Rural,29698,19343,463295,131940,1.2,5,85,42,3,95712,378266,318131,20,stable
CUST_21991,22,Male,Urban,106792,54653,35483,58841,0.6030318995258408,6,25,20,5,74729,315261,185147,15,stable
CUST_21992,47,Female,Rural,171389,118952,221144,922976,0.23959886280900045,7,43,82,0,4547,494625,586685,46,stable
CUST_21993,39,Male,Urban,108125,37951,157795,905384,0.174285165189577,4,58,30,5,35787,288108,461358,40,stable
CUST_21994,49,Female,Urban,154470,47020,340577,535376,0.6361454379725651,4,61,83,3,31247,354147,502903,32,stable
CUST_21995,57,Male,Rural,63753,17431,425871,56685,1.2,7,6,7,0,92854,1115,488624,16,stable
CUST_21996,31,Male,Urban,90362,26236,169603,774178,0.21907494142174022,6,40,65,3,63267,213004,603746,41,stable
CUST_21997,39,Female,Semi-Urban,287570,62442,355791,641104,0.5549661209413761,6,1,17,4,6723,161775,201257,53,stable
CUST_21998,48,Female,Rural,180675,99681,271784,214336,1.2,3,54,42,0,60873,231416,212211,16,stable
CUST_21999,59,Female,Rural,265436,155702,354837,743943,0.47696799351563224,5,59,79,5,76539,244327,456670,42,stable
CUST_22000,41,Male,Urban,206059,42421,211220,720341,0.29322223780126355,2,5,24,5,84082,180437,299448,41,stable
CUST_22001,46,Female,Rural,224704,71197,456117,296826,1.2,4,69,62,4,39271,408205,981621,42,decrease
CUST_22002,42,Male,Rural,219321,67784,310142,664078,0.4670264637587753,5,62,34,5,67951,282278,444041,8,stable
CUST_22003,26,Female,Semi-Urban,238856,123485,152731,86662,1.2,3,57,85,0,37573,347730,573333,1,stable
CUST_22004,31,Female,Semi-Urban,245206,145634,285382,642863,0.44392351091912274,4,29,64,5,67440,35667,502483,7,stable
CUST_22005,34,Female,Rural,142088,79465,459601,878338,0.5232621154954016,2,74,73,1,95112,381845,836267,19,stable
CUST_22006,56,Male,Urban,207368,120483,93709,215987,0.4338640751526712,2,92,50,3,61549,39146,199367,32,stable
CUST_22007,22,Female,Semi-Urban,60717,33778,191826,815164,0.23532197202035418,4,59,76,0,75630,424780,253761,41,stable
CUST_22008,40,Male,Semi-Urban,265360,153968,40361,180937,0.2230665922392877,1,61,71,1,1910,61727,226634,3,stable
CUST_22009,42,Female,Semi-Urban,139728,67201,255298,774257,0.3297328923083679,4,5,54,1,60834,43486,647428,38,stable
CUST_22010,59,Female,Urban,189715,89734,256174,485332,0.5278324940453133,3,94,16,2,26468,232275,370887,32,stable
CUST_22011,24,Male,Rural,128731,78673,26517,570736,0.0464610608056965,5,71,23,2,59223,52633,638983,6,stable
CUST_22012,49,Male,Rural,221662,112182,492333,517113,0.9520801062823793,5,87,66,1,65361,126987,778231,0,stable
CUST_22013,44,Male,Semi-Urban,293469,80101,219887,211478,1.0397630013523866,2,15,67,1,7434,433747,798740,54,stable
CUST_22014,21,Female,Rural,45743,28952,362977,777039,0.467128419551657,7,81,60,0,35714,117386,791135,55,stable
CUST_22015,44,Female,Semi-Urban,151306,66709,374070,712733,0.5248388947894934,6,6,11,0,75002,390319,413333,58,stable
CUST_22016,50,Male,Semi-Urban,261088,85127,476184,574257,0.8292175802819992,4,48,11,1,39086,433356,501482,24,stable
CUST_22017,32,Female,Urban,168271,65252,213106,975663,0.21842172963410522,3,7,25,5,50411,356789,695860,9,stable
CUST_22018,39,Male,Urban,198621,96313,327000,333851,0.9794788693159523,4,99,61,5,59402,251645,452515,44,decrease
CUST_22019,57,Male,Semi-Urban,256933,101974,419918,141627,1.2,6,94,37,5,86932,470948,108736,47,stable
CUST_22020,24,Female,Urban,85696,42519,291963,486829,0.5997239277035674,4,83,86,2,7109,35847,896259,46,stable
CUST_22021,35,Male,Urban,169702,81540,406357,67495,1.2,1,8,14,1,91418,259534,122865,18,stable
CUST_22022,40,Female,Urban,220007,104715,304370,186070,1.2,4,52,0,1,70844,132084,731843,11,stable
CUST_22023,40,Male,Rural,162247,78335,490387,519187,0.9445286573045936,4,67,44,3,99802,358303,975957,35,stable
CUST_22024,41,Female,Rural,264028,94941,166061,614679,0.27015889594406184,3,22,58,1,92988,493100,422263,11,stable
CUST_22025,30,Male,Urban,211980,133753,165820,957870,0.17311326171609925,2,38,81,3,93049,242940,766965,31,stable
CUST_22026,50,Female,Rural,131804,61439,293929,150890,1.2,5,89,70,0,20850,386730,163815,8,stable
CUST_22027,44,Male,Semi-Urban,255839,57020,443481,602344,0.736258682746072,5,87,57,1,93807,8920,524653,19,increase
CUST_22028,58,Female,Semi-Urban,141945,49292,305749,342002,0.8939976959199069,1,58,80,1,91473,96771,350230,26,stable
CUST_22029,23,Female,Urban,201049,112293,259246,771953,0.3358313265185834,5,98,78,1,32469,28144,133185,26,stable
CUST_22030,49,Female,Urban,129729,69118,38185,224777,0.16987948055183583,4,76,29,4,71929,190941,655192,24,stable
